Genome	sample_6_nodup RPKM
GCF_900107245.1_IMG-taxon_2593339158_annotated_assembly	0
GCF_000225345.1_ASM22534v1	0
GCF_000403255.1_Lach_bact_3-1_V1	1.8153591
GCF_000371485.1_Clos_clos_90B1_V1	0.12576911
GCF_000424485.1_ASM42448v1	0
GCF_002208725.1_ASM220872v1	0
GCF_000273765.1_Bact_frag_CL05T00C42_V1	0.29533985
GCF_000155815.1_ASM15581v1	0
GCF_002095655.1_ASM209565v1	0
GCF_900111435.1_IMG-taxon_2654588206_annotated_assembly	0.07970645
GCF_001580105.1_ASM158010v1	0.35623124
GCF_000242235.1_Lach_bact_ACC2_V1	0
GCF_002278095.1_ASM227809v1	0
GCF_000403395.2_Anae_bact_G3_V1	0
GCF_000701985.1_ASM70198v1	0
GCF_000422625.1_ASM42262v1	0.47537488
GCF_900119535.1_IMG-taxon_2606217757_annotated_assembly	0.19896449
GCF_000469445.2_ASM46944v2	0.097908095
GCF_900106815.1_IMG-taxon_2606217761_annotated_assembly	0
GCF_000015325.1_ASM1532v1	0
GCF_000154565.1_ASM15456v1	0
GCF_000160075.2_ASM16007v2	0
GCF_001563585.1_ASM156358v1	0
GCF_900106785.1_PRJEB16531	0
GCF_900130065.1_IMG-taxon_2585428085_annotated_assembly	0.23900901
GCF_000424545.1_ASM42454v1	0
GCF_000026525.1_ASM2652v1	0
GCF_000374365.1_ASM37436v1	0.75718707
GCF_001066565.1_ASM106656v1	1.7106545
GCF_000469565.1_ASM46956v1	0
GCF_001746265.1_ASM174626v2	0.24889974
GCF_002754115.1_ASM275411v1	0.13738531
GCF_000178115.2_ASM17811v2	0.03987318
GCF_000424165.1_ASM42416v1	0
GCF_000702825.1_ASM70282v1	0.040020213
GCF_900155365.1_PRJEB18748	0
GCF_000969825.1_Para_gord_MS-1_V1	0.05922918
GCF_000371445.1_Clos_hath_12489931_V1	2.4362085
GCF_002754095.1_ASM275409v1	0.06620218
GCF_900116395.1_IMG-taxon_2595698216_annotated_assembly	0
GCF_000156015.1_ASM15601v1	0
GCF_001697245.1_ASM169724v1	0
GCF_900120345.1_PRJEB18024	0
GCF_001552975.1_ASM155297v1	0.07721722
GCF_001951175.1_ASM195117v1	0.03672398
GCF_000238075.1_Oribacterium_sp_ACB7_V1	0
GCF_000273035.1_Bact_dore_CL02T00C15_V1	0.03835171
GCF_000162135.1_ASM16213v1	0.19757181
GCF_000318215.2_ASM31821v2	0
GCF_000455285.1_Sm_AP9	0.08154018
GCF_001580195.1_ASM158019v1	0
GCF_000765245.1_ASM76524v1	0
GCF_000255615.2_ASM25561v3	0
GCF_000156075.1_ASM15607v1	0
GCF_000234115.1_Prevotella_sp_F0323_V1	0.052189212
GCF_001831275.1_ASM183127v1	0
GCF_001571425.1_ASM157142v1	0
GCF_900128505.1_PRJEB18032	0
GCF_001689125.2_ASM168912v2	0.21940467
GCF_000424585.1_ASM42458v1	0.10506478
GCF_000798815.1_ZOR0009.1	0
GCF_000373885.1_ASM37388v1	0.054110084
GCF_000285855.1_ASM28585v2	0
GCF_900167355.1_IMG-taxon_2585428082_annotated_assembly	0.08340643
GCF_000158515.2_Bacteroides_sp_4_3_47FAA_V2	0
GCF_000156655.1_ASM15665v1	0
GCF_000012845.1_ASM1284v1	0
GCF_900157245.1_15-9	0.06750565
GCF_000702145.1_ASM70214v1	0
GCF_001814855.1_ASM181485v1	0
GCF_000157095.2_Bacteroides_sp_D1_V2	0
GCF_000701705.1_ASM70170v1	6.0118184
GCF_900157285.1_13-1	0.061831504
GCF_000209445.1_Lach_bact_9_1_43BFAA_V1	0
GCF_002442835.1_ASM244283v1	0.2462002
GCF_000821285.2_Alistipes_jeddahmassiliense_str._AL-1	0
GCF_000515315.1_ASM51531v1	0
GCF_900129565.1_IMG-taxon_2675903007_annotated_assembly	0.23908688
GCF_000621905.1_ASM62190v1	0
GCF_900162725.1_PRJEB18272	0
GCF_000621565.1_ASM62156v1	0.23556967
GCF_000585355.1_ASM58535v1	0
GCF_900232875.1_PRJEB23011	0
GCF_000512915.1_ASM51291v1	0.041833322
GCF_900113645.1_IMG-taxon_2619618836_annotated_assembly	0
GCF_001188985.1_ASM118898v1	0.07952246
GCF_000011045.1_ASM1104v1	0
GCF_001461035.1_ASM146103v1	0
GCF_001012735.1_IM1v1	0.11856585
GCF_001414325.1_ASM141432v1	0.11914996
GCF_000467975.1_ASM46797v1	0.06260985
GCF_000242315.1_ASM24231v1	0
GCF_000160115.1_ASM16011v1	0
GCF_000371665.1_Clos_bolt_90B7_V1	0
GCF_001263815.1_ASM126381v1	0.061787646
GCF_000371585.1_Clos_clos_90A3_V1	0.17305169
GCF_900114235.1_IMG-taxon_2636415975_annotated_assembly	0
GCF_002751085.1_ASM275108v1	0.13741212
GCF_000424505.1_ASM42450v1	0
GCF_001436275.1_ASM143627v1	0
GCF_000875945.1_TWA4_1	0
GCF_000484655.1_ASM48465v1	0
GCF_002117305.1_ASM211730v1	0.06427379
GCF_000403175.1_Bact_unif_dnLKV2_V1	0
GCF_000525675.1_ASM52567v1	0
GCF_000225745.1_Dorea_form_4_6_53AFAA_V1	0.04038035
GCF_001715615.1_ASM171561v1	0.032134943
GCF_002206085.1_SJD4	0.076738395
GCF_001611075.1_ASM161107v1	0.030352289
GCF_900107655.1_IMG-taxon_2654588113_annotated_assembly	0
GCF_000621945.1_ASM62194v1	0
GCF_001546565.2_ASM154656v2	0
GCF_002253685.1_ASM225368v1	0.072639816
GCF_001487125.1_Sanguibacteroides_massiliensis	0
GCF_000185525.1_ASM18552v1	0.32245362
GCF_900100545.1_IMG-taxon_2651870321_annotated_assembly	0
GCF_900119285.1_IMG-taxon_2593339271_annotated_assembly	0.15867524
GCF_900168155.1_IMG-taxon_2595698220_annotated_assembly	0
GCF_900187175.1_51342_A02	0.040617924
GCF_000371525.1_Clos_clos_90A7_V1	0
GCF_000345685.2_ASM34568v2	0
GCF_001548195.1_ASM154819v1	0.22223377
GCF_000424385.1_ASM42438v1	0
GCF_000423985.1_ASM42398v1	0.08580118
GCF_900115435.1_IMG-taxon_2623620458_annotated_assembly	0.03888638
GCF_000283575.1_ASM28357v1	0
GCF_002201475.1_ASM220147v1	0.09157832
GCF_000185385.1_ASM18538v1	0
GCF_000179595.2_ASM17959v2	0
GCF_900110045.1_IMG-taxon_2667527384_annotated_assembly	0.039826006
GCF_000142965.1_ASM14296v1	0
GCF_000007585.1_ASM758v1	0.05841028
GCF_002753955.1_ASM275395v1	0.086749814
GCF_900105615.1_IMG-taxon_2675902961_annotated_assembly	0
GCF_001115565.1_6259_7_5	0.10106105
GCF_000157035.2_Bacteroides_sp_2_1_7_V2	0.039005786
GCF_000156035.2_ASM15603v2	0.08562592
GCF_900142305.1_IMG-taxon_2627853554_annotated_assembly	0
GCF_000185585.1_ASM18558v1	0
GCF_001286525.1_BFBE1.1	0.19654942
GCF_000332875.2_ASM33287v2	0.03703353
GCF_002079585.1_ASM207958v1	0
GCF_000159215.1_ASM15921v1	0.23718809
GCF_900112795.1_IMG-taxon_2693429893_annotated_assembly	0
GCF_001034445.1_Citr_freu_complex_MGH99_V1	0
GCF_001811695.1_ASM181169v1	0.0284397
GCF_900112195.1_IMG-taxon_2595698243_annotated_assembly	0
GCF_000162215.1_ASM16221v1	0.117973484
GCF_002079435.1_ASM207943v1	0.024698077
GCF_001981595.1_ASM198159v1	0.36300057
GCF_000218405.2_Lach_bact_3-1-57FAA_CT1_V1	0
GCF_000507785.1_Rumi_lact_CC59_002D_V1	0
GCF_900114465.1_IMG-taxon_2619618822_annotated_assembly	0.05906018
GCF_900110805.1_IMG-taxon_2593339242_annotated_assembly	0
GCF_000273135.1_Bact_frag_CL05T12C13_V1	0.14830033
GCF_900141825.1_IMG-taxon_2585428087_annotated_assembly	0
GCF_000371645.1_Clos_bolt_90B8_V1	0
GCF_001564455.1_ASM156445v1	0
GCF_000307435.1_Para_dist_CL09T03C24_V1	0
GCF_900143025.1_IMG-taxon_2623620473_annotated_assembly	0
GCF_002753975.1_ASM275397v1	0.06411222
GCF_000238635.1_Subdol_sp_4_3_54A2FAA_V1	0.23060296
GCF_001815465.1_ASM181546v1	0
GCF_900141755.1_IMG-taxon_2698536816_annotated_assembly	0
GCF_000622005.1_ASM62200v1	0
GCF_000467955.1_ASM46795v1	0.09663925
GCF_000214785.1_ASM21478v1	1.0594507
GCF_900115855.1_IMG-taxon_2623620476_annotated_assembly	0.15167435
GCF_900103835.1_IMG-taxon_2667527408_annotated_assembly	0.15912516
GCF_000371505.1_Clos_clos_90A8_V1	0.0895693
GCF_002221555.2_ASM222155v2	0.21956794
GCF_900143205.1_IMG-taxon_2582580726_annotated_assembly	0
GCF_000702065.1_ASM70206v1	0
GCF_000378065.1_ASM37806v1	0
GCF_000620125.1_ASM62012v1	0
GCF_001403575.1_Ihuella_massiliensis	0.067488894
GCF_900168235.1_IMG-taxon_2606217738_annotated_assembly	0
GCF_001938785.1_ASM193878v1	0
GCF_900112855.1_IMG-taxon_2606217811_annotated_assembly	0
GCF_002201795.1_ASM220179v1	0
GCF_900142285.1_IMG-taxon_2585428193_annotated_assembly	0
GCF_000236865.1_ASM23686v1	0
GCF_000231275.1_Alis_indi_YIT_V1	0
GCF_000233455.1_Clos_citr_WAL_17108_V1	0.07667503
GCF_001688625.2_ASM168862v2	0.033756915
GCF_002586945.1_ASM258694v1	0
GCF_000403455.2_Dore_bact_5-2_V1	0
GCF_000273195.1_Bact_ovat_CL02T12C04_V1	0.121299416
GCF_000157975.1_ASM15797v1	0.19840792
GCF_000789395.1_ASM78939v1	0
GCF_000163655.1_ASM16365v1	0
GCF_001343055.1_6736_6_14	0
GCF_900142215.1_IMG-taxon_2585428173_annotated_assembly	0
GCF_001078315.1_ASM107831v1	0
GCF_900103115.1_IMG-taxon_2654588126_annotated_assembly	0.044592075
GCF_900169665.1_PRJEB19993	0
GCF_000969845.1_Para_sp_HGS0025_V1	0.5696109
GCF_001078435.1_Clos_citr_WAL_19142_V1	0.046907995
GCF_900111135.1_IMG-taxon_2684622850_annotated_assembly	0
GCF_001012685.1_IM18-3v1	0.025712729
GCF_001437085.1_ASM143708v1	0
GCF_000304195.1_Bact_thet_CL09T03C10_V1	0
GCF_001811315.1_ASM181131v1	0.04450967
GCF_000371705.1_Clos_bolt_90A9_V1	0
GCF_000162455.1_ASM16245v1	2.003351
GCF_002754055.1_ASM275405v1	0.051241886
GCF_900104665.1_PRJEB16357	0
GCF_000243215.1_Odor_lane_YIT_12061_V1	4.6467977
GCF_900129535.1_IMG-taxon_2695420955_annotated_assembly	1.3883678
GCF_900096715.1_TFUB22	0
GCF_001403595.1_Gabonia_massiliensis	0.039411567
GCF_900178545.1_AS-FLEC03-V1	0
GCF_900157235.1_YH522	0.069041006
GCF_900113385.1_IMG-taxon_2608642107_annotated_assembly	0
GCF_900120295.1_PRJEB18018	0.040094808
GCF_000621805.1_ASM62180v1	1.2342283
GCF_001981565.1_ASM198156v1	0.047963317
GCF_900143645.1_IMG-taxon_2582580727_annotated_assembly	0
GCF_000411335.1_Copr_sp_HPP0074_V1	0
GCF_900168165.1_IMG-taxon_2595698211_annotated_assembly	0
GCF_900115365.1_IMG-taxon_2634166351_annotated_assembly	0.11942331
GCF_000518765.1_ASM51876v1	0
GCF_000686665.1_ASM68666v1	0.19817218
GCF_900111575.1_IMG-taxon_2602042032_annotated_assembly	0
GCF_001078445.1_Clos_clos_WAL_7855_v11	0.17561466
GCF_000191545.1_ASM19154v1	0.07998897
GCF_002549935.1_ASM254993v1	0.036929842
GCF_000157935.1_ASM15793v1	0
GCF_000154425.1_ASM15442v1	0
GCF_000153905.1_ASM15390v1	0
GCF_900109085.1_IMG-taxon_2616644817_annotated_assembly	0.039787598
GCF_000423965.1_ASM42396v1	0
GCF_001815255.1_ASM181525v1	0.046237636
GCF_000622065.1_ASM62206v1	0.20506367
GCF_000205025.1_ASM20502v1	0.03977543
GCF_000765135.1_ASM76513v1	0
